Nonner Thermostat, End,2017-06-18 18:50:26.051603
Nonner Thermostat, Startup,2017-06-18 21:09:47.779683
Nonner Thermostat, End,2017-06-18 21:10:00.538896
Nonner Thermostat, Startup,2017-06-18 21:15:00.542631
Nonner Thermostat, End,2017-06-18 21:15:18.500464
Nonner Thermostat, Startup,2017-06-18 21:20:18.537043
Nonner Thermostat, End,2017-06-18 21:20:42.580237
Nonner Thermostat, Startup,2017-06-18 21:25:42.606897
Nonner Thermostat, End,2017-06-18 21:26:01.635657
Nonner Thermostat, Startup,2017-06-18 21:31:01.638709
Nonner Thermostat, End,2017-06-18 21:31:27.502178
Nonner Thermostat, Startup,2017-06-19 05:35:33.915023
Nonner Thermostat, End,2017-06-19 05:35:59.133219
Nonner Thermostat, Startup,2017-06-19 05:40:59.136236
Nonner Thermostat, End,2017-06-19 05:41:19.994431
Nonner Thermostat, Startup,2017-06-19 05:46:20.010596
Nonner Thermostat, End,2017-06-19 05:46:36.609194
Nonner Thermostat, Startup,2017-06-19 05:51:36.612945
Nonner Thermostat, Startup,2017-06-19 06:44:31.968897
Nonner Thermostat, End,2017-06-19 06:44:36.578305
Nonner Thermostat, Startup,2017-06-19 06:49:36.581018
Nonner Thermostat, End,2017-06-19 06:49:37.764776
Nonner Thermostat, Startup,2017-06-19 06:54:35.550244
Nonner Thermostat, End,2017-06-19 06:54:36.883507
Nonner Thermostat, Startup,2017-06-19 06:59:36.887324
Nonner Thermostat, End,2017-06-19 06:59:40.234721
Nonner Thermostat, Startup,2017-06-19 07:04:40.236934
Nonner Thermostat, End,2017-06-19 07:04:41.582557
Nonner Thermostat, Startup,2017-06-19 07:09:41.584658
Nonner Thermostat, End,2017-06-19 07:09:44.926376
Nonner Thermostat, Startup,2017-06-19 07:20:53.139092
Nonner Thermostat, End,2017-06-19 07:20:54.397332
Nonner Thermostat, Startup,2017-06-19 07:22:24.898947
Nonner Thermostat, End,2017-06-19 07:22:26.363833
Nonner Thermostat, Startup,2017-06-19 07:27:36.856036
Nonner Thermostat, End,2017-06-19 07:27:38.120467
Nonner Thermostat, Startup,2017-06-19 07:32:53.618143
Nonner Thermostat, End,2017-06-19 07:32:54.818659
Nonner Thermostat, Startup,2017-06-19 07:38:04.157069
Nonner Thermostat, End,2017-06-19 07:38:05.399461
Nonner Thermostat, Startup,2017-06-19 07:43:21.183088
Nonner Thermostat, End,2017-06-19 07:43:22.779198
Nonner Thermostat, Startup,2017-06-19 07:48:34.757600
Nonner Thermostat, End,2017-06-19 07:48:35.997673
Nonner Thermostat, Startup,2017-06-19 07:53:50.929692
Nonner Thermostat, End,2017-06-19 07:53:52.131135
Nonner Thermostat, Startup,2017-06-19 07:59:00.939092
